source,target,sameAs,id,edgeWeight,wikiweight,name,type,label
,,http://www.wikidata.org/entity/Q44272,e5d14c7e-096a-4e69-8af8-ce0bcc987c83,,,Michel Foucault,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q311005,1f088685-730e-406d-82a5-9751c70b83a5,,,Alain Badiou,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q130631,e8595fc3-c9b7-4b62-9a08-db0bc938c525,,,Jacques Derrida,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q83003,f51b9d59-05a6-493e-bba3-183e243f639b,,,Antonio Gramsci,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q184169,5971e0a2-5494-4eb1-82e8-64df2319b645,,,Louis Althusser,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q34933,47f2aa11-4419-4878-bf5c-98dd7890e644,,,Eric Hobsbawm,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q169906,74468c09-acde-4a2c-a7ee-624f361ba984,,,Jacques Lacan,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q324944,3635aefc-1f02-4913-87b5-a3cfec963aa6,,,Philippe Sollers,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q156201,42aa7321-f91d-4ed4-8ea3-61e453439973,,,Roman Jakobson,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q192066,8e47c059-7e3c-4d4f-89de-f6add49ebb0f,,,Paul Ricœur,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q184750,bffdca0b-7662-4beb-91d8-6e464e93cfd5,,,Slavoj Žižek,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q193257,80069891-3a8a-4ceb-8d73-d08c30b60d41,,,Jean-François Lyotard,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q219368,1574f475-2368-49c9-ac20-41b52d27ced5,,,Judith Butler,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q923743,01ed6eab-a236-4be0-8690-0adff17e4771,,,Simon Critchley,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q8048911,bc508c11-8ab1-4e89-a969-119bea647448,,,Yannis Stavrakakis,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q185375,b61286f6-f11b-4879-8307-0bc0bbae58bd,,,Mikhail Bakhtin,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q17045132,da5cd133-44c7-4235-b044-c30ffcebee31,,,Íñigo Errejón,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q236173,8a35fb1b-b086-4d56-92f8-183a3211d242,,,Chantal Mouffe,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q179109,c5fa3f85-dc39-4637-90e4-b9148e6d59f0,,,Roland Barthes,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q156268,f1da27f4-e6ea-4c95-91e5-f267fcdbaa94,,,Pierre Bourdie,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q550729,77a09778-dc31-4d03-9691-a14f43712ed3,,,Edmund Leach,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q513448,03298e61-559e-46fa-b6b0-68315c53c710,,,Lucien Goldmann,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q452742,e0fd9f3b-cc3a-436f-895a-758d99645f69,,,Catherine Clément,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q454802,36ab57fe-bf89-41d4-ab60-1b7c822910fd,,,Ernesto Laclau,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q207359,77b7c1bb-f533-4155-8741-3f6f12f9243d,,,Georges Bataille,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q1197333,f2f7e6b0-d4dd-4c80-b68c-3f03aa65b531,,,Philippe Descola,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q60025,ba935110-4c98-4046-bfbf-74535bfd99a7,,,Hannah Arendt,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q1333153,1ff9dc1c-284c-4c3b-805e-71b3ff98332a,,,Philippe Lacoue-Labarthe,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q9364,3a85f874-d0b9-4cc3-8b1f-15b020ec4d5c,,,Jean-Paul Sartre,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q215258,8a3471ce-1d11-460f-a67e-2cfc81185199,,,Richard Rorty,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q212639,fcfe4803-65fc-4074-a904-c962eb7b6faa,,,Maurice Merleau-Ponty,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q159876,dfdfd436-52c0-4d07-ba53-d8d6606a7cb9,,,Julia Kristeva,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q152824,f95cae09-02c4-400c-a880-53554877c1a6,,,Susan Sontag,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q158092,89f73628-5a2c-45a6-848c-b00039f0123d,,,Zygmunt Bauman,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q5577,786b115f-b5c9-47c8-af1a-02f8e3a4de40,,,Salvador Dalí,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q315210,d13b22d3-901c-4a81-89c8-c02d91590873,,,Maurice Blanchot,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q51545,719afd0d-232a-41c8-83e4-0cefb81cbeab,,,Luis Buñuel,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q7326722,1dbadf04-a21f-45f0-b785-35f23463b634,,,Richard J. F. Day,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q354504,cd8462bd-9a5f-4de3-b5ea-500e69ca8e33,,,Alexandre Kojève,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q3287914,8e4d9c95-b19a-418b-a937-4f5f6813a13c,,,Marc Crépon,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q2942032,1cbb54a9-a81e-42fb-b823-933e4395ab6d,,,Catherine Perret,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q809732,fb67d191-451d-4ac2-9e45-0156f635c906,,,Roger Vitrac,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q5816,94a3524b-ec5c-4ae0-85e7-9762b5d90c5f,,,Mao Zedong,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q607534,b26bf58e-8c5e-4118-9dcf-f08f8b024d28,,,Jean-Christophe Bailly,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q311687,4155e69e-cdb5-4395-8890-686a1c82c986,,,Giorgio Agamben,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q2038,05bad417-b5aa-4ab0-a6bd-88ae67a77564,,,François Mitterrand,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q982224,4308026f-f875-46bf-b499-36834914ca03,,,Miguel Benasayag,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q213582,066a3dbb-fa7e-4e2a-aeeb-4a819e7e1886,,,Arthur Adamov,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q432730,6e349f32-b0fa-463a-81f3-3ef918f19031,,,Daniel Bensaïd,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q664619,8eeb1dc3-7a39-4878-b736-5fdb8ab33417,,,Rémi Brague,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q3015768,33aae8db-ccb4-4de0-a910-b98d05b2db73,,,Dany-Robert Dufour,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q34670,f2d8d85b-16e5-4eb1-8333-2a8e127df299,,,Albert Camus,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q467470,8c840673-1e60-4bcc-8acb-1c53b19492cb,,,Jacques Rancière,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q220008,c1de5376-9f9a-4b86-8abb-ff96477d4a53,,,"Anthony Giddens, Baron Giddens",http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q380443,d9747eb1-e7f4-41ae-8817-4f5325bce067,,,Alain Finkielkraut,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q4361145,3207f0a8-d715-42fe-afeb-6a20f95a1c6c,,,Yelena Petrovskaya,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q274715,79f29560-f7f0-4700-b2a8-3163d6aa4feb,,,Élisabeth de Fontenay,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q3380365,a429fcfe-b3dc-4ed3-ae5c-4559bd178be8,,,Philippe Meirieu,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q4444882,55a07ae4-7d8e-44b6-86f4-2918621e28d9,,,Q4444882,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q325925,583a5f56-6250-445e-991f-e694ce076a4e,,,Balthus,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q2020415,0555ec16-1eb0-41b3-be8c-407a504ffdd1,,,Oliver Marchart,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q590224,5b187995-1224-436f-bd25-75a235daaf46,,,Marusya Klimova,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q2966414,4577e74f-446f-47e7-859c-31ddfb349650,,,Christophe Nick,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q7197,938e9d6a-ed10-407c-a53d-bb8e8be0672a,,,Simone de Beauvoir,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q234964,c7cb4000-b3f1-4579-8341-a212cb2224c1,,,Hélène Cixous,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q28918,ce4e43bd-dd5c-4967-913c-6fd0d82083d1,,,Luce Irigaray,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q1345582,0ea1c39a-0798-4390-9528-9e6796903064,,,Gilbert Simondon,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q240851,3b1a10cf-2dae-4635-9429-225169004079,,,Gayatri Chakravorty Spivak,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q184226,8620d39a-c3ab-456a-b7c3-06da81bcc1a3,,,Gilles Deleuze,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q370022,35238ce8-e881-498a-8316-1051c08fc90e,,,Alan Sokal,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q1685398,20052066-05b8-4c9e-ad33-a2abc6ba52bc,,,Jean Bricmont,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q1361994,29be7a09-39e0-4e26-8cf7-77209059340b,,,Michaël Levinas,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q102106,8437b747-dcb1-4122-ab42-83118882e2b5,,,Stephan Moebius,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q182847,f5c752b7-86f6-4356-b8d0-2d4ee8f21c79,,,Jean Baudrillard,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q96465,e4bcd31e-20f5-4237-9bae-5e2e08ec500b,,,Klaus Holzkamp,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q76357,d7996220-9860-401f-8bc4-e9fff2696232,,,Jürgen Habermas,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q289333,da6f8f7e-ff8b-4401-ac91-0e39d974d693,,,Étienne Balibar,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q172544,bc4c5f9e-96e1-400e-be3a-1854e110c541,,,John Rawls,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q631466,7bb206d9-cc50-4074-8672-75c4e4aab495,,,Benny Lévy,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q3313749,a92f2c0b-3585-4e3c-bf7f-43c907b0565c,,,Mikkel Borch-Jacobsen,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q313509,cdc74e02-c486-4793-834f-1713fdc38188,,,Bernard-Henri Lévy,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q95141,60f986b4-ee6d-4027-b670-5f5bdb5cba53,,,Christian Bourgois,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q1265639,110abbf3-5e9f-4bac-87cd-46a3e2f29e0e,,,Roberto Esposito,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q381678,411a4136-402f-4001-87a9-fbde339017fe,,,André Leroi-Gourhan,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q373036,361e8ec1-3fd9-4c12-8c68-90961c03f0d4,,,Claude Lefort,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q376422,5173125f-6d0f-4d60-86b1-ea651b82ab45,,,Federico Ferrari,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q152176,94d37554-276b-4f8f-a7ed-35e619b832ac,,,Paul Éluard,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q3106741,7aaa6730-6001-4f21-a9ec-aad6abde3cb4,,,Ginette Michaud,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q218690,6dfb56fa-e79c-46f4-ad6b-d16957c87420,,,Raymond Queneau,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q3124002,7f45ac7f-2ecd-490f-998c-68585dfc0d5c,,,Gérard Granel,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q158030,1c77c1ad-2fd5-45a6-be6c-f18fd07a519d,,,Cornelius Castoriadis locus,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q309898,4c0bf2c3-e4d0-4c43-8cde-3106b0dfe089,,,Jean-Louis Barrault,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q3014631,5136b175-2004-4dfc-9113-0efaf564130d,,,Daniel Ross,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q55388,7f8c3304-c6b9-43a7-8b99-91259c8c997b,,,René Clair,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q183265,d6fd562f-eeb9-48e7-ba9a-f0f73150197e,,,Wendy Brown,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q974324,22d3bfc5-de31-47a5-9de2-1f439d72b479,,,Maurice Nadeau,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q658382,55971da8-839e-4e9a-b9a9-3326b74507a3,,,Robert Antelme,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q581018,1dd03b97-f11a-4c77-abb5-436151b44e83,,,Claude Mauriac,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q870924,e845946e-1d53-42ab-b57c-09e0b8e93d41,,,Simon Hantaï,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q2825437,4c6727f5-e26f-46e6-beb0-d64d93e8e129,,,Adèle Van Reeth,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q315015,5f8f5f24-06cc-4b0a-a77c-ee8358248315,,,René Char,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q223949,a48963d9-9be1-4e0e-9116-90aaf864faed,,,Maurice Druon,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q3014969,a6b53b59-94d2-4604-8ef8-d9df89584a88,,,Danielle Cohen-Levinas,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q329,47b76f3a-3a8c-4540-aaa6-e13836e40c01,,,Nicolas Sarkozy,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q206327,0f2a7b20-04a0-4583-bca0-c5d7fe2d12d1,,,Bernard Kouchner,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q170899,e2e59992-e03c-459d-9bc9-3fbead7ff655,,,Néstor Kirchner,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q19629750,899a9b20-069a-4eed-8afb-dc730492b60f,,,Joseph Cohen,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q7060,39405f21-c0f6-4cf6-8ce7-ed3bf1a8a909,,,Michel Onfray,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q128126,b465fec4-5e05-4d6c-accf-add5a5d66596,,,Claude Lévi-Strauss,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q61078,9ec1b67c-1e30-43f7-8394-62e6fb2a5acc,,,Walter Benjamin,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q38757,2a114e33-ed29-44de-84c6-623f3db2ad90,,,Bertolt Brecht,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q313769,40a1f276-e9d5-422e-abb7-2942f145eb62,,,Louis Hjelmslev,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q159566,f5e46afa-ae1a-47b8-800c-e319b55cfc72,,,Cy Twombly,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q185105,4b213420-d001-44ea-9c0d-f8ebc6c7ab87,,,Fernand Braudel,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q2494,869cf75f-11d6-47cd-be56-22d3005641e3,,,Benedict XVI,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q218022,ddad4312-d8f9-427f-a6be-254116d5815e,,,Alain Resnais,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q312529,e5abb303-17e3-4265-95f6-6c0435a96b94,,,André Masson,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q184622,b9368d1d-896f-406d-a02c-eba86b55a062,,,Jean Genet,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q37327,a7bbe183-da2f-4a4a-8ddb-469b326723dc,,,Samuel Beckett,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q5603,131c6fca-08a4-471d-83e8-f352850d293a,,,Andy Warhol,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q57085,2db3e94b-e29b-4730-868b-5fca4c34de33,,,Erich Fromm,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q255463,d6de400f-0272-4721-a71c-ef074e65e87c,,,Camille Paglia,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q352465,4875efee-2630-4379-93b1-59a449a208fc,,,Félix Guattari,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q327601,335e892b-67e7-4069-82b0-ee713aa94b93,,,Jean-Pierre Faye,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q153965,2d28e7d5-7422-46f5-95f2-ed5e89c785aa,,,Joseph Beuys,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q388714,d878ca7b-d42b-490d-a971-9927ff0f2124,,,Marcelin Pleynet,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q3174310,dc3c2f64-fedf-44d2-bffc-da31ecbe0d92,,,Jean Ricardou,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q6711,46f0753e-76b0-4d27-8c18-b078cb49c787,,,Allen Ginsberg,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q3157791,f58c3fba-c7a7-4ae6-bc63-c3f67721e70c,,,Jacqueline Risset,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q3022908,eb59fc02-c99b-4d04-b8ec-52abed402c49,,,Denis Roche,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q6204614,fbcf1268-ed67-4b9d-9879-f76b444c9c28,,,Joachim Neugroschel,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q49760,e23aee58-dee5-4dcc-b830-96669605e6f2,,,Peter Brook,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q12807,592d1540-9a04-46ea-ab3a-246172c81b5e,,,Umberto Eco,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q945597,5f29721b-50eb-4d60-b4b1-70c1f4639794,,,Didier Eribon,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q2636468,2fed5557-917b-45a2-878d-b9a8e8596760,,,Sylvia Bataille,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q312523,d444355b-50b3-4331-b065-f154de1261d0,,,Jean-Louis de Rambures,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q60030,ab784ccf-3f9b-42ca-9e24-59ecf56f4441,,,Herbert Marcuse,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q321917,6acf60cc-5ac9-4549-9cf6-95ef7c392564,,,Spalding Gray,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q2149500,1419dfdc-5107-4716-83fa-92bf83bbb151,,,Richard Foreman,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q2959759,ab1b5d78-fa3b-4cb5-a344-6311af4fdde4,,,Charles Marowitz,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q294583,24f1d1b7-23d9-4e03-8962-d420079d5bf5,,,Sam Shepard,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q6388143,c0ab866c-305b-4629-886a-400adbdce9d2,,,Ken McMullen,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q452761,663bc370-1f78-457d-97b4-5196456de2a2,,,Giannina Braschi,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q1483332,98ef25f6-3aa7-4a59-b40e-9f05f9f05a12,,,Geoffrey Bennington,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q957627,718b1af1-4541-4664-8f2b-8babf455db05,,,Luis Alberto Spinetta,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q298726,b7b73d00-a639-4709-bac8-1de17ddc2eeb,,,John Zorn,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q360259,d1f0ae30-ca2e-4332-b1e1-a5fa6ddc474b,,,Leo Bersani,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q4859030,251d2f9f-c7fe-4cb1-95d4-f42923927068,,,Barbara Johnson,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q2218951,b8475f81-75a8-467d-b736-a21fe9006338,,,Samuel Weber,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q57393,7057ab3a-ed40-4296-b20a-5ad1cea88a5f,,,Anna Seghers,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q161955,de578494-0b52-47d5-b227-91982441f895,,,André Breton,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q313379,cc46b5ba-180c-4cf2-84c2-4074c54ca837,,,Algirdas Julien Greimas,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q699510,e49aa872-722f-4941-8dab-fb3cd03310f6,,,Jacques Soustelle,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q2562588,e88baa6d-68b8-4717-9b1a-675fbe746766,,,Martial Gueroult,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q55210,01eff021-d65c-46e1-9822-407b8a223da9,,,Abbas Kiarostami,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q19504,fcba64fa-b916-495b-911f-3428d3f783fe,,,Fritz Lang,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q16943207,57e54c17-59d6-48e4-9983-237c4f7d21d3,,,Jordi Llovet i Pomar,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q170076,3f2d6c73-5f6a-42da-aae5-ec301c9648d3,,,Jean Dubuffet,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q378116,57e0921b-7cdd-498c-bafd-0958a3c2a43e,,,Régis Debray,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q744332,30da1a26-a4e6-4eb9-98cd-056bbf1d913d,,,Dwight Macdonald,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q152384,2c87ffba-f01e-45de-90c6-31e1fc76663e,,,Joan Miró,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q268147,38e2d31f-81f8-44e7-bf32-4aac7cbf9c9f,,,Mary McCarthy,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q640963,8a5a3892-e4fe-45e5-87db-f0a3cbb0c640,,,Henri Thomas,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q66107,0ec2b39c-7512-40d7-bca4-455b621f4ca5,,,Henry Kissinger,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q35314,9e5c71de-c5b9-4f62-a855-034c4586903a,,,Nikita Khrushchev,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q3616156,c56ff44e-6b91-4487-9936-094fbf4970c9,,,Harry Levin,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q453288,120d7539-a038-4677-bcfb-b569a5fc3b41,,,George Steiner,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q909,01d1eda6-a02d-41a1-9c4a-0c07ff2f3ef4,,,Jorge Luis Borges,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q556740,e7dc4985-faa0-4836-bc1f-74cd9e5b4e4f,,,Ariella Azoulay,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q698256,b67f7374-edff-4288-8cef-6f010e3d897d,,,On Kawara,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q1379383,1cc818eb-c9b1-4367-8a04-d62d52fe7c6e,,,Eva Moldenhauer,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q713288,ac4a7f9a-9d09-4960-ba17-fa656b515a01,,,René Crevel,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q187363,39c4eefb-f61d-43ef-8583-8837fe484e4b,,,Dan Sperber,http://xmlns.com/foaf/0.1/Person,
